num,text,0,1,2,3,4,5,6,7,8,9
214,Holiday Family Portraits,0.02,0.257,0.11800000000000001,0.145,0.02,0.066,0.125,0.125,0.02,0.105
215,it's ok!,0.026000000000000002,0.158,0.254,0.0,0.0,0.053,0.175,0.228,0.053,0.053
216,"Don’t believe in words, but in actions.",0.17300000000000001,0.12,0.17300000000000001,0.113,0.0,0.09,0.09,0.165,0.075,0.0
217,“GIRLY” REALLY MEANS “GNARLY”,0.175,0.14,0.16699999999999998,0.08800000000000001,0.053,0.105,0.079,0.08800000000000001,0.079,0.026000000000000002
218,Color Theory,0.066,0.191,0.125,0.276,0.0,0.099,0.086,0.079,0.059000000000000004,0.02
219,Traveling Musician,0.0,0.12,0.24100000000000002,0.271,0.068,0.045,0.0,0.068,0.12,0.068
220,Dappered Studios,0.14,0.08800000000000001,0.14,0.281,0.0,0.053,0.193,0.053,0.026000000000000002,0.026000000000000002
221,Pack carry-on only,0.075,0.14300000000000002,0.218,0.165,0.045,0.188,0.075,0.045,0.023,0.023
222,It’s COLD season,0.039,0.217,0.16399999999999998,0.145,0.02,0.145,0.0,0.151,0.079,0.039
223,MONAE WINDE,0.026000000000000002,0.08800000000000001,0.105,0.316,0.0,0.105,0.026000000000000002,0.114,0.105,0.114
224,Sneak Peak Perfecting the Best Veggie Filled Vegan Tacos,0.21100000000000002,0.0,0.195,0.271,0.0,0.14300000000000002,0.068,0.023,0.068,0.023
225,Sushi Making Party,0.0,0.053,0.263,0.08800000000000001,0.026000000000000002,0.105,0.0,0.105,0.20199999999999999,0.158
226,There are no shortcuts to any place worth going.,0.0,0.12,0.188,0.12,0.226,0.165,0.045,0.045,0.0,0.09
227,Happy 1st Father's Day,0.0,0.08800000000000001,0.16699999999999998,0.14,0.08800000000000001,0.14,0.105,0.114,0.132,0.026000000000000002
228,Stencil Projects for the Modern Home,0.086,0.171,0.184,0.23,0.02,0.086,0.02,0.16399999999999998,0.02,0.02
229,URBAN SERIES,0.14300000000000002,0.12,0.14300000000000002,0.09,0.0,0.113,0.068,0.248,0.075,0.0
230,Help your children blossom,0.14300000000000002,0.12,0.188,0.12,0.023,0.09,0.068,0.075,0.17300000000000001,0.0
231,GO PATS GO,0.039,0.105,0.191,0.151,0.0,0.16399999999999998,0.158,0.191,0.0,0.0
232,Happy 4th,0.075,0.165,0.09,0.21100000000000002,0.0,0.165,0.075,0.15,0.045,0.023
233,• 1.5 cup Peach• 5 oz Greek Yogurt• 1 cup Almond Milk• Crushed IceBlend until smooth,0.293,0.075,0.308,0.075,0.0,0.18,0.045,0.0,0.023,0.0
234,Just Keep Swim ming,0.0,0.16699999999999998,0.08800000000000001,0.16699999999999998,0.105,0.132,0.053,0.08800000000000001,0.08800000000000001,0.114
235,Icons transcend Language,0.08800000000000001,0.08800000000000001,0.307,0.079,0.053,0.281,0.053,0.0,0.026000000000000002,0.026000000000000002
236,South Africa,0.0,0.376,0.135,0.09,0.0,0.12,0.09,0.14300000000000002,0.023,0.023
237,Lost Pup!,0.09,0.068,0.301,0.113,0.0,0.023,0.263,0.14300000000000002,0.0,0.0
238,Winter Wonder Scenes,0.0,0.195,0.09,0.218,0.098,0.165,0.0,0.09,0.0,0.14300000000000002
239,Last Minute Deal,0.045,0.226,0.21100000000000002,0.045,0.045,0.0,0.14300000000000002,0.188,0.023,0.075
240,"You can have a pizza my heart,",0.079,0.08800000000000001,0.114,0.254,0.053,0.16699999999999998,0.053,0.08800000000000001,0.053,0.053
241,"If we teach the right people how to use social media, they can be the leaders of tomorrow.",0.09,0.165,0.195,0.12,0.045,0.12,0.075,0.045,0.023,0.12
242,DETOX PROGRAM — skincare and massage healthy diet natural treatment,0.026000000000000002,0.263,0.132,0.14,0.053,0.079,0.079,0.114,0.026000000000000002,0.08800000000000001
243,We must live together as brothers or perish together as fools.,0.135,0.15,0.098,0.188,0.0,0.17300000000000001,0.12,0.045,0.09,0.0
244,Send Holiday Sock Grams,0.12,0.14300000000000002,0.165,0.226,0.0,0.14300000000000002,0.023,0.068,0.045,0.068
245,MIDDLE EAST,0.218,0.098,0.233,0.12,0.0,0.218,0.045,0.045,0.023,0.0
246,Mirror Pond,0.0,0.228,0.193,0.16699999999999998,0.0,0.079,0.114,0.053,0.079,0.08800000000000001
247,Today I shared all the things I am thankful for,0.218,0.09,0.165,0.135,0.0,0.218,0.0,0.075,0.023,0.075
248,Fresh Pasta Night Every Wednesday,0.045,0.165,0.218,0.301,0.0,0.113,0.0,0.045,0.068,0.045
249,The Cactus Lodge,0.0,0.195,0.113,0.17300000000000001,0.0,0.278,0.098,0.068,0.0,0.075
250,"Build bridges, not walls.",0.263,0.14,0.079,0.33299999999999996,0.026000000000000002,0.053,0.105,0.0,0.0,0.0
251,Join Us for Memorial Day BBQ,0.026000000000000002,0.14,0.254,0.20199999999999999,0.053,0.21899999999999997,0.0,0.053,0.0,0.053
252,Labor Day Sale Event,0.0,0.301,0.113,0.098,0.0,0.023,0.135,0.308,0.023,0.0
253,Emotion is at the core of every experience.,0.075,0.0,0.023,0.376,0.068,0.09,0.045,0.113,0.068,0.14300000000000002
254,Top 10 Cities To Travel Around The World,0.114,0.16699999999999998,0.193,0.0,0.026000000000000002,0.175,0.105,0.114,0.079,0.026000000000000002
255,Building Business Leaders,0.171,0.145,0.059000000000000004,0.171,0.059000000000000004,0.105,0.039,0.171,0.02,0.059000000000000004
256,Women who are breaking barriers,0.026000000000000002,0.16699999999999998,0.105,0.263,0.0,0.184,0.08800000000000001,0.14,0.0,0.026000000000000002
257,holiday break,0.0,0.217,0.138,0.257,0.184,0.039,0.02,0.0,0.059000000000000004,0.086
258,YOUR POTENTIAL IS ENDLESS,0.271,0.023,0.09,0.09,0.045,0.17300000000000001,0.068,0.12,0.12,0.0
259,The only love I really believe in is a mothers love for her children.,0.045,0.195,0.21100000000000002,0.218,0.09,0.023,0.075,0.023,0.0,0.12
260,Gentlemen’s Perspective,0.12,0.15,0.165,0.248,0.045,0.09,0.045,0.068,0.045,0.023
261,Going Going Gone Sale,0.045,0.12,0.0,0.271,0.075,0.14300000000000002,0.045,0.09,0.188,0.023
262,"Iceland november, 2018",0.068,0.15,0.233,0.09,0.075,0.135,0.075,0.075,0.023,0.075
263,Love Coffee?,0.0,0.075,0.075,0.195,0.12,0.18,0.12,0.098,0.068,0.068
264,314 ways of,0.053,0.175,0.20199999999999999,0.158,0.0,0.16699999999999998,0.0,0.08800000000000001,0.079,0.079
265,• Play with complementary colors • Group items together to create scale • Add natural items with texture,0.15,0.075,0.158,0.12,0.075,0.113,0.075,0.045,0.068,0.12
266,“On thing about ‘Star Wars’ that I’m really proud of is that it expands the imagination.”,0.068,0.218,0.098,0.075,0.0,0.165,0.14300000000000002,0.098,0.09,0.045
267,Aloha July,0.113,0.075,0.165,0.24100000000000002,0.045,0.195,0.0,0.045,0.045,0.075
268,Remember to bring your book order form!,0.218,0.248,0.218,0.045,0.045,0.023,0.0,0.113,0.068,0.023
269,December 5 Last Day to Save 15% on Season Passes,0.045,0.12,0.444,0.023,0.09,0.21100000000000002,0.0,0.0,0.045,0.023
270,"November comes And November goes, With the last red berries And the first white snows.",0.0,0.079,0.079,0.21100000000000002,0.08800000000000001,0.114,0.0,0.175,0.0,0.254
271,Ravenna Earth,0.079,0.377,0.132,0.105,0.114,0.026000000000000002,0.053,0.08800000000000001,0.026000000000000002,0.0
272,BELIEVE YOU CAN & YOU ARE HALF WAY THERE!,0.113,0.068,0.195,0.271,0.0,0.28600000000000003,0.023,0.0,0.045,0.0
273,I'm a great artist I've painted you on the wall of my heart I love you with all my art️,0.132,0.08800000000000001,0.08800000000000001,0.254,0.14,0.0,0.0,0.132,0.026000000000000002,0.14
274,America the Beautiful,0.0,0.175,0.184,0.16699999999999998,0.20199999999999999,0.026000000000000002,0.0,0.053,0.0,0.193
275,SWIM MICHIGAN,0.023,0.075,0.226,0.068,0.0,0.331,0.113,0.14300000000000002,0.023,0.0
276,Graduation Ball,0.02,0.086,0.105,0.263,0.184,0.099,0.125,0.039,0.02,0.059000000000000004
277,National Picnic Day Flash Sale!,0.039,0.257,0.086,0.25,0.066,0.125,0.059000000000000004,0.059000000000000004,0.02,0.039
278,Air Terrarium Day,0.059000000000000004,0.21100000000000002,0.21100000000000002,0.132,0.0,0.171,0.099,0.099,0.02,0.0
279,Free 30 min Business Consultation,0.226,0.14300000000000002,0.135,0.12,0.045,0.165,0.045,0.023,0.075,0.023
280,"Clothes and manners do not make the man; but when he is made, they greatly improve his appearance.",0.09,0.0,0.098,0.098,0.15,0.195,0.0,0.12,0.068,0.18
281,Start to Finish Process,0.12,0.24100000000000002,0.14300000000000002,0.075,0.0,0.135,0.09,0.195,0.0,0.0
282,Luxury is in each detail.,0.12,0.113,0.12,0.15,0.098,0.09,0.045,0.023,0.023,0.218
283,Glen Park Main Field,0.14,0.158,0.16699999999999998,0.08800000000000001,0.0,0.254,0.14,0.053,0.0,0.0
284,Let’s Jingle All The Way Sale 15% Off + Free Shipping,0.158,0.066,0.237,0.171,0.02,0.158,0.039,0.151,0.0,0.0
285,JESSICA CHANG | 2/28/18,0.026000000000000002,0.175,0.193,0.281,0.0,0.16699999999999998,0.026000000000000002,0.132,0.0,0.0
286,THEY INVENTED HUGS TO LET PEOPLE KNOW YOU LOVE THEM WITHOUT SAYING ANYTHING.,0.191,0.138,0.059000000000000004,0.19699999999999998,0.171,0.079,0.0,0.105,0.039,0.02
287,Where are you going this Labor Day weekend?,0.068,0.21100000000000002,0.248,0.17300000000000001,0.0,0.188,0.0,0.068,0.023,0.023
288,Flowers for your Valentine,0.075,0.075,0.098,0.24100000000000002,0.21100000000000002,0.098,0.045,0.023,0.068,0.068
289,BETTER BURGER,0.023,0.12,0.14300000000000002,0.165,0.15,0.218,0.045,0.023,0.068,0.045
290,DONE IS BETTER THAN PERFECT. SHERYL SANDBERG,0.075,0.075,0.293,0.14300000000000002,0.045,0.188,0.0,0.068,0.068,0.045
291,Moving On,0.02,0.066,0.039,0.29600000000000004,0.039,0.16399999999999998,0.099,0.151,0.02,0.105
292,TEAMWORK MAKES THE DREAM WORK.,0.045,0.195,0.045,0.226,0.075,0.113,0.045,0.14300000000000002,0.068,0.045
293,Unforgettable moments,0.195,0.14300000000000002,0.098,0.21100000000000002,0.075,0.113,0.023,0.0,0.023,0.12
294,believe in your inner Beyoncé,0.0,0.193,0.316,0.193,0.0,0.026000000000000002,0.026000000000000002,0.132,0.114,0.0
295,Party like it’s your birthday,0.09,0.195,0.195,0.12,0.023,0.12,0.068,0.068,0.045,0.075
296,How to start an LLC,0.053,0.158,0.24600000000000002,0.0,0.053,0.263,0.026000000000000002,0.114,0.0,0.08800000000000001
297,Beginning Ceramics,0.098,0.195,0.24100000000000002,0.14300000000000002,0.0,0.188,0.023,0.0,0.023,0.09
298,NOTH- ING TO LOSE,0.271,0.068,0.12,0.14300000000000002,0.045,0.165,0.0,0.098,0.068,0.023
299,Don’t let senioritis set in. Make sure you’ve met all your graduation requirements. Meet with your advisor today.,0.195,0.045,0.218,0.0,0.0,0.21100000000000002,0.045,0.165,0.045,0.075
300,Happy new year party!,0.0,0.293,0.14300000000000002,0.12,0.15,0.113,0.068,0.09,0.0,0.023
301,Merry & Bright,0.0,0.195,0.135,0.113,0.075,0.075,0.09,0.075,0.045,0.195
302,"For Halloween, I’m going to be a",0.0,0.15,0.135,0.165,0.045,0.14300000000000002,0.045,0.15,0.09,0.075
303,instagram LANDSCAPE,0.257,0.039,0.17800000000000002,0.105,0.02,0.145,0.086,0.171,0.0,0.0
304,Fortress Garden,0.0,0.226,0.09,0.21100000000000002,0.15,0.023,0.023,0.14300000000000002,0.045,0.09
305,Summer vacation from the drivers seat.,0.0,0.08800000000000001,0.079,0.263,0.14,0.193,0.026000000000000002,0.105,0.105,0.0
306,Ice Pumpkin Spice Latte,0.0,0.105,0.20199999999999999,0.20199999999999999,0.08800000000000001,0.079,0.08800000000000001,0.0,0.105,0.132
307,Thanks for showing me all the best dance moves,0.068,0.15,0.195,0.195,0.0,0.165,0.068,0.0,0.09,0.068
308,7 AM to 3 PM,0.15,0.045,0.135,0.045,0.023,0.188,0.14300000000000002,0.271,0.0,0.0
309,What does Strength in Numbers Mean to You?,0.349,0.0,0.23,0.125,0.0,0.099,0.02,0.079,0.039,0.059000000000000004
310,linea Amusement park. Peru.,0.12,0.218,0.21100000000000002,0.045,0.0,0.14300000000000002,0.075,0.12,0.045,0.023
311,History of Mardi Gras,0.12,0.15,0.045,0.18,0.15,0.12,0.045,0.075,0.023,0.09
312,Introducing Baby Jacob Marshall,0.098,0.075,0.203,0.068,0.098,0.17300000000000001,0.0,0.075,0.09,0.12
313,Small Business Saturday Giveaway!,0.16699999999999998,0.14,0.105,0.14,0.105,0.14,0.026000000000000002,0.175,0.0,0.0
314,Plant a Veggie Farm In your Backyard,0.079,0.175,0.175,0.228,0.053,0.053,0.026000000000000002,0.0,0.158,0.053
315,"Friday, March 16, 6PM Crafter Studio, 11 Market St, SFcrafterstudio.com/events",0.12,0.32299999999999995,0.158,0.068,0.0,0.113,0.0,0.12,0.075,0.023
316,Fun Lego Projects,0.0,0.24100000000000002,0.12,0.17300000000000001,0.0,0.218,0.09,0.09,0.068,0.0
317,Winter Wonderlands,0.02,0.125,0.125,0.184,0.21100000000000002,0.079,0.039,0.066,0.066,0.086
318,Happy mother'sDay,0.068,0.12,0.023,0.09,0.195,0.218,0.0,0.075,0.0,0.21100000000000002
319,LA LA LAND,0.114,0.053,0.0,0.35100000000000003,0.053,0.079,0.053,0.079,0.079,0.14
320,trees that grow at home,0.053,0.175,0.053,0.21899999999999997,0.053,0.026000000000000002,0.175,0.105,0.026000000000000002,0.114
321,Cake Pop 3 Ways,0.0,0.228,0.281,0.08800000000000001,0.0,0.14,0.053,0.132,0.026000000000000002,0.053
322,Games and ice-breakers,0.086,0.151,0.237,0.21100000000000002,0.0,0.099,0.059000000000000004,0.079,0.039,0.039
323,"Try to make sense of what you see, and wonder about what makes the universe exist.",0.0,0.188,0.14300000000000002,0.113,0.075,0.12,0.023,0.068,0.12,0.15
324,tangerine crumb cake,0.045,0.045,0.045,0.301,0.0,0.256,0.0,0.068,0.14300000000000002,0.098
325,"She believed she could, so she did.",0.0,0.165,0.12,0.075,0.045,0.14300000000000002,0.068,0.14300000000000002,0.165,0.075
326,Happy Diwali!,0.08800000000000001,0.079,0.254,0.175,0.0,0.193,0.026000000000000002,0.105,0.053,0.026000000000000002
327,Today Only. Try it for Free! Then swipe up & let us know if it’s a keeper.,0.193,0.228,0.16699999999999998,0.08800000000000001,0.0,0.132,0.053,0.14,0.0,0.0
328,duotone yourself,0.075,0.14300000000000002,0.12,0.24100000000000002,0.023,0.188,0.075,0.023,0.068,0.045
329,Quick And Easy Playdough Recipe,0.204,0.191,0.28300000000000003,0.039,0.066,0.138,0.039,0.0,0.02,0.02
330,easy shrimp & veggie udon,0.14300000000000002,0.075,0.14300000000000002,0.218,0.045,0.14300000000000002,0.045,0.0,0.14300000000000002,0.045
331,Love is not consolation. It is light,0.114,0.21899999999999997,0.026000000000000002,0.289,0.053,0.24600000000000002,0.0,0.0,0.0,0.053
332,Valentine’s Day Writing Assignment,0.023,0.226,0.21100000000000002,0.0,0.023,0.023,0.023,0.068,0.098,0.308
333,Thank you for loving me even when I'm hangry.,0.193,0.14,0.16699999999999998,0.175,0.14,0.026000000000000002,0.053,0.0,0.105,0.0
334,annual HOLIDAY PARTY!,0.0,0.21100000000000002,0.086,0.204,0.02,0.145,0.105,0.086,0.105,0.039
335,Private sale,0.15,0.098,0.233,0.226,0.023,0.045,0.113,0.023,0.045,0.045
336,show us your ’stache!,0.132,0.28300000000000003,0.099,0.17800000000000002,0.086,0.079,0.0,0.066,0.079,0.0
337,End of summer Travel Deals,0.14,0.20199999999999999,0.105,0.026000000000000002,0.053,0.079,0.079,0.175,0.0,0.14
338,What's New This Week,0.19699999999999998,0.105,0.263,0.086,0.0,0.099,0.066,0.066,0.099,0.02
339,LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE LOVE,0.075,0.023,0.12,0.158,0.12,0.165,0.12,0.075,0.0,0.14300000000000002
340,Observe good faith and justice toward all nations. Cultivate peace and harmony with all.,0.068,0.195,0.165,0.17300000000000001,0.0,0.023,0.075,0.135,0.023,0.14300000000000002
341,WIN TER WO NDER,0.02,0.151,0.11800000000000001,0.171,0.066,0.105,0.0,0.086,0.138,0.145
342,SUMMER TIME,0.075,0.34600000000000003,0.165,0.21100000000000002,0.045,0.023,0.045,0.0,0.045,0.045
343,MUSIC FESTIVAL VLOG DAY 1,0.02,0.171,0.16399999999999998,0.237,0.02,0.16399999999999998,0.039,0.16399999999999998,0.02,0.0
344,Susan Peters | Pacific Northwest | Winter Break 2017,0.228,0.053,0.21899999999999997,0.20199999999999999,0.026000000000000002,0.079,0.026000000000000002,0.14,0.026000000000000002,0.0
345,You’re Invited!,0.045,0.045,0.301,0.248,0.09,0.068,0.0,0.045,0.068,0.09
346,SPARK THE CONCERT SERIES,0.02,0.151,0.145,0.21100000000000002,0.105,0.204,0.099,0.066,0.0,0.0
347,colors of Fenton,0.066,0.145,0.132,0.138,0.086,0.125,0.0,0.145,0.059000000000000004,0.105
348,Transition into Fall with our New Grenadine Line,0.09,0.12,0.068,0.248,0.068,0.316,0.0,0.0,0.045,0.045
349,Vote Christopher for Student Council Treasurer,0.21899999999999997,0.079,0.395,0.0,0.0,0.053,0.0,0.16699999999999998,0.08800000000000001,0.0
350,SPELLIN_ BEE,0.098,0.023,0.233,0.045,0.023,0.068,0.09,0.226,0.15,0.045
351,LIVE PROUDLY & LOVE OPENLY,0.12,0.14300000000000002,0.17300000000000001,0.293,0.0,0.158,0.0,0.068,0.0,0.045
352,Tours and guided trips,0.0,0.21100000000000002,0.171,0.145,0.039,0.11800000000000001,0.151,0.145,0.02,0.0
353,Simple & healthy baked salmon dinner,0.075,0.12,0.218,0.165,0.0,0.068,0.068,0.075,0.09,0.12
354,Trick or Treat Yo’selfShopspark.com,0.15,0.21100000000000002,0.14300000000000002,0.09,0.075,0.14300000000000002,0.068,0.0,0.075,0.045
355,The Sunshine For Days Sale,0.0,0.24100000000000002,0.165,0.218,0.0,0.188,0.098,0.045,0.0,0.045
356,#belikeapineapple,0.045,0.12,0.218,0.068,0.0,0.188,0.09,0.075,0.098,0.098
357,"For most of history, Anonymous was a woman.",0.0,0.16699999999999998,0.08800000000000001,0.114,0.114,0.193,0.0,0.14,0.105,0.079
358,Prom Queen 2018,0.026000000000000002,0.14,0.307,0.08800000000000001,0.0,0.053,0.079,0.14,0.0,0.16699999999999998
359,Valentine's Day Sale 25% Off All Thread,0.0,0.12,0.12,0.188,0.14300000000000002,0.075,0.09,0.165,0.023,0.075
360,New Solo Exhibit “Finding Beauty”,0.0,0.14300000000000002,0.24100000000000002,0.075,0.0,0.158,0.075,0.068,0.023,0.218
361,Frog yoga studio $89/mo,0.135,0.17300000000000001,0.293,0.0,0.023,0.023,0.113,0.15,0.0,0.09
362,12 vegetables to add to your diet,0.20199999999999999,0.14,0.228,0.026000000000000002,0.0,0.16699999999999998,0.0,0.026000000000000002,0.079,0.132
363,"When there is teamwork and collaboration, wonderful things can be achieved.",0.228,0.14,0.307,0.08800000000000001,0.0,0.079,0.026000000000000002,0.105,0.026000000000000002,0.0
364,NEW ORLEANS,0.105,0.23,0.16399999999999998,0.257,0.039,0.125,0.02,0.039,0.02,0.0
365,STERN: The rear of the boat; the direction the rowers are facing.,0.195,0.28600000000000003,0.188,0.023,0.0,0.12,0.045,0.075,0.068,0.0
366,Strawberry Sufganiyots,0.023,0.195,0.195,0.263,0.12,0.09,0.0,0.0,0.023,0.09
367,Squeeze the Day,0.132,0.132,0.11800000000000001,0.145,0.02,0.158,0.066,0.066,0.125,0.039
368,Save Money & Stay Healthy,0.145,0.171,0.125,0.171,0.02,0.16399999999999998,0.0,0.105,0.059000000000000004,0.039
369,"Dad, I am your daughter.",0.075,0.195,0.113,0.195,0.0,0.165,0.045,0.12,0.068,0.023
370,Mixing Paint,0.026000000000000002,0.053,0.14,0.105,0.0,0.24600000000000002,0.053,0.08800000000000001,0.20199999999999999,0.08800000000000001
371,Open House New Condos,0.0,0.195,0.195,0.165,0.023,0.135,0.14300000000000002,0.045,0.0,0.098
372,The year is yours. What will you do with it?,0.053,0.14,0.281,0.026000000000000002,0.0,0.20199999999999999,0.08800000000000001,0.105,0.105,0.0
373,I Have A Dream,0.023,0.09,0.075,0.21100000000000002,0.15,0.12,0.12,0.045,0.09,0.075
374,Learn to make a camp fire anywhere,0.105,0.132,0.138,0.151,0.039,0.16399999999999998,0.066,0.079,0.105,0.02
375,County Art Fair,0.053,0.228,0.0,0.16699999999999998,0.0,0.193,0.14,0.053,0.053,0.114
376,"Every story I create, creates me. I write to create myself.",0.16699999999999998,0.14,0.254,0.175,0.0,0.132,0.0,0.079,0.026000000000000002,0.026000000000000002
377,James & Jane,0.045,0.248,0.21100000000000002,0.165,0.023,0.0,0.0,0.09,0.045,0.17300000000000001
378,"Clear Eyes, Full Hearts, Can’t Lose!",0.12,0.165,0.14300000000000002,0.068,0.0,0.14300000000000002,0.045,0.075,0.045,0.195
379,Merrier than Ever,0.0,0.15,0.135,0.14300000000000002,0.098,0.165,0.0,0.045,0.113,0.15
380,Roasted Pumpkin Soup Recipe,0.098,0.045,0.33799999999999997,0.14300000000000002,0.045,0.263,0.0,0.068,0.0,0.0
381,You’re giraffing me crazy!,0.075,0.068,0.045,0.24100000000000002,0.24100000000000002,0.023,0.068,0.14300000000000002,0.075,0.023
382,Fake it until you BECOME it.,0.14300000000000002,0.12,0.263,0.075,0.023,0.263,0.0,0.0,0.068,0.045
383,50 IDEAS FOR STUNNING IG POSTS,0.068,0.135,0.376,0.12,0.0,0.113,0.023,0.098,0.045,0.023
384,Happy Hanukkah,0.075,0.165,0.068,0.271,0.023,0.14300000000000002,0.0,0.045,0.068,0.14300000000000002
385,active tweeter,0.068,0.21100000000000002,0.098,0.218,0.023,0.09,0.17300000000000001,0.0,0.075,0.045
386,"Kindness is like snow, it beautifies everything it covers. - KAHLIL GIBRAN",0.075,0.098,0.098,0.113,0.17300000000000001,0.18,0.023,0.0,0.12,0.12
387,my first surf day,0.045,0.195,0.12,0.17300000000000001,0.0,0.09,0.068,0.075,0.188,0.045
388,Tesla inventions,0.068,0.15,0.098,0.075,0.045,0.21100000000000002,0.09,0.24100000000000002,0.0,0.023
389,"NEW YEAR, NEW ME",0.0,0.114,0.228,0.14,0.0,0.21899999999999997,0.079,0.08800000000000001,0.132,0.0
390,"If you really want to do something, you'll find a way. If you don't, you'll find an excuse.",0.195,0.165,0.21100000000000002,0.023,0.0,0.068,0.075,0.023,0.24100000000000002,0.0
391,BLOOM WHERE YOU ARE PLANTED,0.12,0.09,0.12,0.195,0.0,0.158,0.023,0.045,0.17300000000000001,0.075
392,Bring your mom in for 20% off any item in store.,0.228,0.053,0.079,0.263,0.079,0.105,0.0,0.0,0.0,0.193
393,NEW LOCATION You can get your Bibimbap fix on both sides of the bay now!,0.16699999999999998,0.026000000000000002,0.368,0.175,0.0,0.184,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002
394,New Flavors of the Month,0.17300000000000001,0.075,0.165,0.12,0.045,0.165,0.023,0.12,0.068,0.045
395,AN INVESTMENT IN TRAVEL IS AN INVESTMENT IN YOURSELF,0.079,0.151,0.22399999999999998,0.151,0.0,0.145,0.079,0.086,0.086,0.0
396,HALLOWEEN DOG PARADE,0.15,0.218,0.09,0.113,0.0,0.218,0.045,0.075,0.045,0.045
397,Warriors Ground,0.045,0.248,0.045,0.165,0.12,0.135,0.15,0.09,0.0,0.0
398,spring forward,0.0,0.026000000000000002,0.114,0.395,0.053,0.114,0.0,0.105,0.079,0.114
399,FIERCE & one of a kind,0.12,0.075,0.233,0.045,0.075,0.09,0.075,0.195,0.068,0.023
400,WE RUN TOGETHER|,0.0,0.14,0.16699999999999998,0.307,0.0,0.132,0.0,0.114,0.14,0.0
401,EXTRA 30% OFF & FREE SHIPPING,0.17300000000000001,0.135,0.218,0.17300000000000001,0.045,0.113,0.0,0.12,0.0,0.023
402,plain texture composition,0.17300000000000001,0.226,0.113,0.045,0.098,0.068,0.075,0.045,0.09,0.068
403,"Oh, the Places You’ll Go!",0.075,0.165,0.14300000000000002,0.316,0.045,0.023,0.12,0.023,0.023,0.068
404,Mood Booster,0.0,0.233,0.15,0.226,0.0,0.113,0.12,0.113,0.045,0.0
405,Twin en noir,0.08800000000000001,0.08800000000000001,0.158,0.254,0.0,0.14,0.0,0.053,0.132,0.08800000000000001
406,Memorial Day 5k Trail Run,0.14300000000000002,0.09,0.165,0.075,0.023,0.023,0.218,0.195,0.068,0.0
407,No Costume? No Problem!,0.068,0.15,0.308,0.165,0.0,0.14300000000000002,0.023,0.0,0.068,0.075
408,to you all,0.045,0.226,0.09,0.218,0.068,0.098,0.09,0.045,0.12,0.0
409,Resilient house plants,0.09,0.15,0.24100000000000002,0.12,0.045,0.12,0.068,0.023,0.023,0.12
410,Party like it’s 1776,0.023,0.023,0.12,0.165,0.15,0.09,0.045,0.271,0.068,0.045
411,The trees are about to show us how lovely it is to let the dead things go.,0.075,0.113,0.165,0.293,0.0,0.023,0.0,0.12,0.165,0.045
412,For Mother’s Day,0.114,0.14,0.175,0.132,0.08800000000000001,0.079,0.0,0.053,0.079,0.14
413,Mother's Day,0.0,0.14300000000000002,0.12,0.14300000000000002,0.263,0.12,0.0,0.045,0.023,0.14300000000000002
414,What are you thankful for?,0.075,0.195,0.14300000000000002,0.14300000000000002,0.12,0.09,0.0,0.0,0.12,0.113
415,Dream Dream Dream Dream Inspire,0.138,0.132,0.099,0.171,0.086,0.105,0.039,0.132,0.099,0.0
416,Just Dance,0.0,0.14,0.026000000000000002,0.16699999999999998,0.114,0.053,0.105,0.281,0.114,0.0
417,Happy New Years! 2016,0.0,0.175,0.281,0.193,0.079,0.026000000000000002,0.16699999999999998,0.053,0.026000000000000002,0.0
418,Happy Mother’s Day,0.075,0.195,0.12,0.14300000000000002,0.165,0.09,0.0,0.045,0.0,0.165
419,we read to know we're not alone - william nicholson,0.0,0.20199999999999999,0.254,0.105,0.0,0.16699999999999998,0.079,0.08800000000000001,0.079,0.026000000000000002
420,Stay Fly on the 4th of July,0.0,0.14300000000000002,0.24100000000000002,0.14300000000000002,0.0,0.12,0.12,0.188,0.023,0.023
421,"A grandmother is a little bit parent, a little bit teacher, and a little bit best friend.",0.075,0.075,0.068,0.165,0.24100000000000002,0.068,0.0,0.075,0.023,0.21100000000000002
422,Make natural dyes for your yarn,0.026000000000000002,0.114,0.21899999999999997,0.105,0.08800000000000001,0.16699999999999998,0.0,0.08800000000000001,0.114,0.079
423,Bay Area,0.053,0.14,0.21899999999999997,0.263,0.0,0.132,0.0,0.16699999999999998,0.0,0.026000000000000002
424,"Free Appetizers All Night! Join us for our soft opening Wednesday, December 6",0.023,0.195,0.188,0.24100000000000002,0.075,0.068,0.068,0.045,0.023,0.075
425,"Rent our Airstream, and wake up to this!",0.023,0.195,0.098,0.316,0.0,0.045,0.023,0.09,0.068,0.14300000000000002
426,Fall Trend Alert: Power Red,0.16699999999999998,0.053,0.14,0.079,0.114,0.184,0.08800000000000001,0.08800000000000001,0.0,0.08800000000000001
427,Now it's your turn to take Dad out to a ball game.,0.098,0.195,0.12,0.195,0.075,0.203,0.0,0.045,0.045,0.023
428,Forest Entomology,0.15,0.293,0.113,0.12,0.068,0.14300000000000002,0.045,0.045,0.023,0.0
